Date,Open,High,Low,Close,Adj Close,Volume
2010-09-01,2821.600098,2865.300049,2821.600098,2861.000000,2861.000000,0
2010-09-02,2866.199951,2898.100098,2866.199951,2884.050049,2884.050049,0
2010-09-03,2877.050049,2919.600098,2877.050049,2907.399902,2907.399902,0
2010-09-06,2918.300049,2952.699951,2918.300049,2948.149902,2948.149902,0
2010-09-07,2948.699951,2961.850098,2940.449951,2949.399902,2949.399902,0
2010-09-08,2945.949951,2968.250000,2933.500000,2954.449951,2954.449951,0
2010-09-09,2965.199951,2979.800049,2960.050049,2977.100098,2977.100098,0
2010-09-13,2985.649902,3011.100098,2985.649902,3004.750000,3004.750000,0
2010-09-14,3012.600098,3019.949951,2970.449951,2984.850098,2984.850098,0
2010-09-15,2986.199951,3006.600098,2980.699951,2988.100098,2988.100098,0
2010-09-16,2985.000000,2995.500000,2937.850098,2944.199951,2944.199951,0
2010-09-17,2956.149902,3010.800049,2956.149902,3004.949951,3004.949951,0
2010-09-20,3007.100098,3036.699951,3007.100098,3031.949951,3031.949951,0
2010-09-21,3041.000000,3047.250000,2988.250000,3003.899902,3003.899902,0
2010-09-22,3009.949951,3026.149902,2972.949951,3000.050049,3000.050049,0
2010-09-23,3004.199951,3014.199951,2986.000000,3004.550049,3004.550049,0
2010-09-24,2997.000000,3035.250000,2995.800049,3031.750000,3031.750000,0
2010-09-27,3049.300049,3055.550049,3037.000000,3042.899902,3042.899902,0
2010-09-28,3044.550049,3062.800049,3032.550049,3046.750000,3046.750000,0
2010-09-29,3044.000000,3064.500000,3022.399902,3029.649902,3029.649902,0
2010-09-30,3029.899902,3033.949951,2996.600098,3003.850098,3003.850098,0
2010-10-01,3015.899902,3069.600098,3015.899902,3066.750000,3066.750000,0
2010-10-04,3077.350098,3106.449951,3077.350098,3101.050049,3101.050049,0
2010-10-05,3105.050049,3130.949951,3105.050049,3119.500000,3119.500000,0
2010-10-06,3131.149902,3164.949951,3131.149902,3151.100098,3151.100098,0
2010-10-07,3158.449951,3185.100098,3111.699951,3120.149902,3120.149902,0
2010-10-08,3129.550049,3137.350098,3077.550049,3099.750000,3099.750000,0
2010-10-11,3110.500000,3138.699951,3110.500000,3132.399902,3132.399902,0
2010-10-12,3140.000000,3140.800049,3089.550049,3115.100098,3115.100098,0
2010-10-13,3125.250000,3163.250000,3124.949951,3160.500000,3160.500000,0
2010-10-14,3165.399902,3183.149902,3131.649902,3146.500000,3146.500000,0
2010-10-15,3154.350098,3161.250000,3091.149902,3096.850098,3096.850098,0
2010-10-18,3108.500000,3108.500000,3039.500000,3087.949951,3087.949951,0
2010-10-19,3100.000000,3124.399902,3074.399902,3082.550049,3082.550049,0
2010-10-20,3078.350098,3099.000000,3067.350098,3081.100098,3081.100098,0
2010-10-21,3084.600098,3127.800049,3084.600098,3125.199951,3125.199951,0
2010-10-22,3134.949951,3146.250000,3109.000000,3125.300049,3125.300049,0
2010-10-25,3128.350098,3147.199951,3128.350098,3135.850098,3135.850098,0
2010-10-26,3142.250000,3151.899902,3121.350098,3130.500000,3130.500000,0
2010-10-27,3132.699951,3146.699951,3118.800049,3132.800049,3132.800049,0
2010-10-28,3149.399902,3153.699951,3083.350098,3096.550049,3096.550049,0
2010-10-29,3099.600098,3112.750000,3044.550049,3085.449951,3085.449951,0
2010-11-01,3106.649902,3134.050049,3106.649902,3130.449951,3130.449951,0
2010-11-02,3130.850098,3156.800049,3124.949951,3151.949951,3151.949951,0
2010-11-03,3162.649902,3190.300049,3162.649902,3171.050049,3171.050049,0
2010-11-04,3176.050049,3209.550049,3176.050049,3207.550049,3207.550049,0
2010-11-08,3227.300049,3230.300049,3194.800049,3216.899902,3216.899902,0
2010-11-09,3212.350098,3243.550049,3212.350098,3229.100098,3229.100098,0
2010-11-10,3231.899902,3265.649902,3226.850098,3256.649902,3256.649902,0
2010-11-11,3265.550049,3290.300049,3205.600098,3212.800049,3212.800049,0
2010-11-12,3203.899902,3222.550049,3121.050049,3128.250000,3128.250000,0
2010-11-15,3128.300049,3147.050049,3084.699951,3141.750000,3141.750000,0
2010-11-16,3149.100098,3163.050049,3060.449951,3074.500000,3074.500000,0
2010-11-18,3082.250000,3104.949951,3005.399902,3093.149902,3093.149902,0
2010-11-19,3093.699951,3100.699951,3017.449951,3029.850098,3029.850098,0
2010-11-22,3041.350098,3065.550049,3009.050049,3061.550049,3061.550049,0
2010-11-23,3044.250000,3048.250000,2965.149902,3033.850098,3033.850098,0
2010-11-24,3041.100098,3066.850098,2987.050049,3001.800049,3001.800049,0
2010-11-25,3014.750000,3017.149902,2914.300049,2927.649902,2927.649902,0
2010-11-26,2926.250000,2940.149902,2741.050049,2863.000000,2863.000000,0
2010-11-29,2862.899902,2902.800049,2832.199951,2898.149902,2898.149902,0
2010-11-30,2895.600098,2926.399902,2873.800049,2921.750000,2921.750000,0
2010-12-01,2920.300049,3012.699951,2920.300049,3007.050049,3007.050049,0
2010-12-02,3026.199951,3046.250000,3004.649902,3013.600098,3013.600098,0
2010-12-03,3014.399902,3018.300049,2921.949951,2936.800049,2936.800049,0
2010-12-06,2952.800049,2973.399902,2921.949951,2927.350098,2927.350098,0
2010-12-07,2928.699951,2940.399902,2883.699951,2911.949951,2911.949951,0
2010-12-08,2897.100098,2908.100098,2853.550049,2859.149902,2859.149902,0
2010-12-09,2859.600098,2867.550049,2718.000000,2739.949951,2739.949951,0
2010-12-10,2740.800049,2805.250000,2699.850098,2783.000000,2783.000000,0
2010-12-13,2796.350098,2842.050049,2791.350098,2837.949951,2837.949951,0
2010-12-14,2845.550049,2879.050049,2845.550049,2875.149902,2875.149902,0
2010-12-15,2874.350098,2874.600098,2805.500000,2825.850098,2825.850098,0
2010-12-16,2829.250000,2846.850098,2804.699951,2843.149902,2843.149902,0
2010-12-20,2840.300049,2854.149902,2831.350098,2838.699951,2838.699951,0
2010-12-21,2846.250000,2870.949951,2846.250000,2867.050049,2867.050049,0
2010-12-22,2879.750000,2883.500000,2846.100098,2860.899902,2860.899902,0
2010-12-23,2865.050049,2876.149902,2841.300049,2844.600098,2844.600098,0
2010-12-24,2845.899902,2865.300049,2831.899902,2861.949951,2861.949951,0
2010-12-27,2869.600098,2876.500000,2848.850098,2852.750000,2852.750000,0
2010-12-28,2853.300049,2860.899902,2836.199951,2843.600098,2843.600098,0
2010-12-29,2844.199951,2867.399902,2844.199951,2864.449951,2864.449951,0
2010-12-30,2867.850098,2879.899902,2860.500000,2876.750000,2876.750000,0
2010-12-31,2880.050049,2918.949951,2880.050049,2917.350098,2917.350098,0
2011-01-03,2929.449951,2963.750000,2929.449951,2958.050049,2958.050049,0
2011-01-04,2969.250000,2977.300049,2942.350098,2951.850098,2951.850098,0
2011-01-05,2953.600098,2957.149902,2904.250000,2912.800049,2912.800049,0
2011-01-06,2916.850098,2933.100098,2863.649902,2868.100098,2868.100098,0
2011-01-07,2865.250000,2867.850098,2772.800049,2783.649902,2783.649902,0
2011-01-10,2785.800049,2791.300049,2703.800049,2708.850098,2708.850098,0
2011-01-11,2711.199951,2744.949951,2671.100098,2690.899902,2690.899902,0
2011-01-12,2710.199951,2750.100098,2676.149902,2747.100098,2747.100098,0
2011-01-13,2747.300049,2777.949951,2723.949951,2736.699951,2736.699951,0
2011-01-14,2736.649902,2752.850098,2680.850098,2688.199951,2688.199951,0
2011-01-17,2697.850098,2699.199951,2660.250000,2663.600098,2663.600098,0
2011-01-18,2671.449951,2693.350098,2662.649902,2683.899902,2683.899902,0
2011-01-19,2689.149902,2706.850098,2672.449951,2684.500000,2684.500000,0
2011-01-20,2676.399902,2701.100098,2659.399902,2696.399902,2696.399902,0
2011-01-21,2695.100098,2711.750000,2686.649902,2691.649902,2691.649902,0
2011-01-24,2697.500000,2727.550049,2695.800049,2725.600098,2725.600098,0
2011-01-25,2732.550049,2742.949951,2708.500000,2713.550049,2713.550049,0
2011-01-27,2720.699951,2728.699951,2619.149902,2625.949951,2625.949951,0
2011-01-28,2625.699951,2625.699951,2509.149902,2548.449951,2548.449951,0
2011-01-31,2528.699951,2558.100098,2487.300049,2553.649902,2553.649902,0
2011-02-01,2560.500000,2577.250000,2495.600098,2504.100098,2504.100098,0
2011-02-02,2520.600098,2536.199951,2503.050049,2509.399902,2509.399902,0
2011-02-03,2506.850098,2535.500000,2496.350098,2532.550049,2532.550049,0
2011-02-04,2532.149902,2563.800049,2483.699951,2493.850098,2493.850098,0
2011-02-07,2494.550049,2509.399902,2464.699951,2470.699951,2470.699951,0
2011-02-08,2467.949951,2477.649902,2375.949951,2382.949951,2382.949951,0
2011-02-09,2373.149902,2373.149902,2266.949951,2282.300049,2282.300049,0
2011-02-10,2271.350098,2323.449951,2257.000000,2307.649902,2307.649902,0
2011-02-11,2311.550049,2374.300049,2287.300049,2369.500000,2369.500000,0
2011-02-14,2387.199951,2453.899902,2387.199951,2449.500000,2449.500000,0
2011-02-15,2462.449951,2477.750000,2418.300049,2459.050049,2459.050049,0
2011-02-16,2456.800049,2462.399902,2442.899902,2453.199951,2453.199951,0
2011-02-17,2457.050049,2485.550049,2450.800049,2482.699951,2482.699951,0
2011-02-18,2483.050049,2516.300049,2415.750000,2421.399902,2421.399902,0
2011-02-21,2417.149902,2468.449951,2394.000000,2461.350098,2461.350098,0
2011-02-22,2453.899902,2459.149902,2420.800049,2434.449951,2434.449951,0
2011-02-23,2427.250000,2440.149902,2404.300049,2408.199951,2408.199951,0
2011-02-24,2403.750000,2403.750000,2302.500000,2309.149902,2309.149902,0
2011-02-25,2315.550049,2325.449951,2268.699951,2300.300049,2300.300049,0
2011-02-28,2301.350098,2361.550049,2301.350098,2311.399902,2311.399902,0
2011-03-01,2328.500000,2404.050049,2328.399902,2401.350098,2401.350098,0
2011-03-03,2388.750000,2417.500000,2379.399902,2405.149902,2405.149902,0
2011-03-04,2417.149902,2431.449951,2403.500000,2408.250000,2408.250000,0
2011-03-07,2392.600098,2393.850098,2346.350098,2367.800049,2367.800049,0
2011-03-08,2369.449951,2404.399902,2369.449951,2401.699951,2401.699951,0
2011-03-09,2404.399902,2427.199951,2402.600098,2424.550049,2424.550049,0
2011-03-10,2421.699951,2421.699951,2405.600098,2415.300049,2415.300049,0
2011-03-11,2399.000000,2423.149902,2369.850098,2379.550049,2379.550049,0
2011-03-14,2354.600098,2404.449951,2354.600098,2402.949951,2402.949951,0
2011-03-15,2356.399902,2372.699951,2332.100098,2355.399902,2355.399902,0
2011-03-16,2368.100098,2393.550049,2368.100098,2382.050049,2382.050049,0
2011-03-17,2389.850098,2394.449951,2365.850098,2380.100098,2380.100098,0
2011-03-18,2382.350098,2396.250000,2357.000000,2363.149902,2363.149902,0
2011-03-21,2368.399902,2380.449951,2344.149902,2351.250000,2351.250000,0
2011-03-22,2358.649902,2382.149902,2358.649902,2372.850098,2372.850098,0
2011-03-23,2371.250000,2397.699951,2368.800049,2396.100098,2396.100098,0
2011-03-24,2400.100098,2421.449951,2400.100098,2413.250000,2413.250000,0
2011-03-25,2422.350098,2447.300049,2422.350098,2443.600098,2443.600098,0
2011-03-28,2446.350098,2463.100098,2443.949951,2456.550049,2456.550049,0
2011-03-29,2458.449951,2473.800049,2455.350098,2461.449951,2461.449951,0
2011-03-30,2474.199951,2518.199951,2474.199951,2509.149902,2509.149902,0
2011-03-31,2512.500000,2527.449951,2480.050049,2505.250000,2505.250000,0
2011-04-01,2512.699951,2539.699951,2499.600098,2536.800049,2536.800049,0
2011-04-04,2539.399902,2580.300049,2539.399902,2573.750000,2573.750000,0
2011-04-05,2586.750000,2614.600098,2565.550049,2610.550049,2610.550049,0
2011-04-06,2615.850098,2640.949951,2607.199951,2624.850098,2624.850098,0
2011-04-07,2630.449951,2654.300049,2625.350098,2642.850098,2642.850098,0
2011-04-08,2649.649902,2657.100098,2581.399902,2592.600098,2592.600098,0
2011-04-11,2589.399902,2589.399902,2555.449951,2559.399902,2559.399902,0
2011-04-13,2549.600098,2597.550049,2539.649902,2595.100098,2595.100098,0
2011-04-15,2593.949951,2599.649902,2572.750000,2582.399902,2582.399902,0
2011-04-18,2583.699951,2611.600098,2541.550049,2546.199951,2546.199951,0
2011-04-19,2543.949951,2555.550049,2530.899902,2551.500000,2551.500000,0
2011-04-20,2561.350098,2589.649902,2561.350098,2587.649902,2587.649902,0
2011-04-21,2587.300049,2614.399902,2587.300049,2590.800049,2590.800049,0
2011-04-25,2590.250000,2609.750000,2590.250000,2605.949951,2605.949951,0
2011-04-26,2603.750000,2619.949951,2581.050049,2612.149902,2612.149902,0
2011-04-27,2622.399902,2631.300049,2605.050049,2609.750000,2609.750000,0
2011-04-28,2619.899902,2622.550049,2566.100098,2571.750000,2571.750000,0
2011-04-29,2574.300049,2584.250000,2533.149902,2545.050049,2545.050049,0
2011-05-02,2548.449951,2563.699951,2510.149902,2513.850098,2513.850098,0
2011-05-03,2511.350098,2525.000000,2455.500000,2459.750000,2459.750000,0
2011-05-04,2451.699951,2462.750000,2424.449951,2445.250000,2445.250000,0
2011-05-05,2445.149902,2466.300049,2418.399902,2423.399902,2423.399902,0
2011-05-06,2432.800049,2463.199951,2430.750000,2459.050049,2459.050049,0
2011-05-09,2464.350098,2471.399902,2444.050049,2454.750000,2454.750000,0
2011-05-10,2457.250000,2469.850098,2445.050049,2455.350098,2455.350098,0
2011-05-11,2456.250000,2487.949951,2456.250000,2483.649902,2483.649902,0
2011-05-12,2478.199951,2495.949951,2456.149902,2463.649902,2463.649902,0
2011-05-13,2462.250000,2509.649902,2455.350098,2496.649902,2496.649902,0
2011-05-16,2493.649902,2501.100098,2475.649902,2480.850098,2480.850098,0
2011-05-17,2483.100098,2494.500000,2450.899902,2461.699951,2461.699951,0
2011-05-18,2462.449951,2472.199951,2436.199951,2442.649902,2442.649902,0
2011-05-19,2439.250000,2451.149902,2418.149902,2427.750000,2427.750000,0
2011-05-20,2426.399902,2459.500000,2426.399902,2442.050049,2442.050049,0
2011-05-23,2440.600098,2440.600098,2401.100098,2409.899902,2409.899902,0
2011-05-24,2410.300049,2415.449951,2396.949951,2410.600098,2410.600098,0
2011-05-25,2407.800049,2410.300049,2398.000000,2407.449951,2407.449951,0
2011-05-26,2415.350098,2421.250000,2399.449951,2402.300049,2402.300049,0
2011-05-27,2401.899902,2453.399902,2401.899902,2449.600098,2449.600098,0
2011-05-30,2460.850098,2479.399902,2455.750000,2471.800049,2471.800049,0
2011-05-31,null,null,null,null,null,null
2011-06-01,2513.699951,2522.300049,2501.600098,2518.300049,2518.300049,0
2011-06-02,2496.000000,2509.399902,2484.550049,2498.699951,2498.699951,0
2011-06-03,2495.699951,2525.750000,2475.550049,2479.800049,2479.800049,0
2011-06-06,2480.100098,2481.199951,2458.399902,2474.300049,2474.300049,0
2011-06-07,2475.500000,2496.350098,2470.449951,2494.000000,2494.000000,0
2011-06-08,2490.750000,2505.399902,2481.899902,2490.199951,2490.199951,0
2011-06-09,2490.550049,2500.600098,2480.300049,2490.250000,2490.250000,0
2011-06-10,2500.600098,2501.550049,2466.750000,2476.100098,2476.100098,0
2011-06-13,2476.050049,2488.949951,2453.949951,2487.000000,2487.000000,0
2011-06-14,2487.699951,2505.300049,2487.149902,2495.800049,2495.800049,0
2011-06-15,2496.050049,2500.649902,2469.949951,2474.449951,2474.449951,0
2011-06-16,2464.149902,2472.750000,2451.899902,2455.250000,2455.250000,0
2011-06-17,2456.699951,2469.149902,2433.100098,2438.800049,2438.800049,0
2011-06-20,2443.500000,2444.300049,2325.949951,2361.600098,2361.600098,0
2011-06-21,2370.550049,2381.850098,2348.500000,2354.050049,2354.050049,0
2011-06-22,2370.100098,2374.250000,2316.149902,2321.350098,2321.350098,0
2011-06-23,2324.850098,2326.149902,2294.699951,2321.699951,2321.699951,0
2011-06-24,2328.100098,2371.250000,2328.100098,2365.550049,2365.550049,0
2011-06-27,2356.000000,2398.250000,2353.550049,2393.050049,2393.050049,0
2011-06-28,2400.649902,2414.449951,2391.500000,2406.000000,2406.000000,0
2011-06-29,2410.850098,2422.850098,2405.600098,2411.850098,2411.850098,0
2011-06-30,2412.800049,2426.449951,2412.149902,2419.050049,2419.050049,0
2011-07-01,2420.750000,2440.399902,2416.800049,2427.149902,2427.149902,0
2011-07-04,2436.699951,2467.350098,2436.699951,2463.300049,2463.300049,0
2011-07-05,2465.649902,2469.699951,2454.750000,2458.000000,2458.000000,0
2011-07-06,2464.300049,2471.750000,2456.750000,2466.800049,2466.800049,0
2011-07-07,2467.750000,2510.000000,2467.750000,2507.300049,2507.300049,0
2011-07-08,2510.350098,2515.699951,2483.750000,2487.250000,2487.250000,0
2011-07-11,2482.800049,2485.899902,2464.649902,2470.850098,2470.850098,0
2011-07-12,2463.050049,2463.050049,2420.350098,2432.000000,2432.000000,0
2011-07-13,2441.149902,2472.250000,2441.149902,2468.850098,2468.850098,0
2011-07-14,2460.500000,2496.250000,2455.000000,2483.300049,2483.300049,0
2011-07-15,2485.949951,2502.449951,2473.300049,2481.350098,2481.350098,0
2011-07-18,2478.000000,2502.399902,2477.000000,2489.750000,2489.750000,0
2011-07-19,2488.550049,2507.149902,2488.550049,2502.449951,2502.449951,0
2011-07-20,2512.050049,2515.250000,2463.050049,2465.850098,2465.850098,0
2011-07-21,2466.550049,2468.949951,2437.250000,2441.649902,2441.649902,0
2011-07-22,2447.250000,2487.600098,2447.250000,2484.050049,2484.050049,0
2011-07-25,2483.949951,2501.449951,2480.800049,2495.949951,2495.949951,0
2011-07-26,2499.600098,2508.399902,2467.800049,2474.949951,2474.949951,0
2011-07-27,2474.649902,2482.800049,2459.199951,2477.000000,2477.000000,0
2011-07-28,2469.100098,2469.100098,2437.149902,2440.600098,2440.600098,0
2011-07-29,2435.000000,2454.949951,2406.199951,2409.649902,2409.649902,0
2011-08-01,2419.899902,2432.399902,2383.350098,2395.399902,2395.399902,0
2011-08-02,2394.449951,2394.449951,2356.250000,2359.899902,2359.899902,0
2011-08-03,2350.250000,2359.500000,2321.250000,2356.449951,2356.449951,0
2011-08-04,2359.899902,2383.750000,2325.800049,2329.850098,2329.850098,0
2011-08-05,2266.949951,2289.399902,2221.699951,2284.750000,2284.750000,0
2011-08-08,2268.149902,2273.300049,2206.550049,2249.550049,2249.550049,0
2011-08-09,2205.149902,2259.399902,2181.500000,2219.050049,2219.050049,0
2011-08-10,2238.949951,2281.050049,2238.949951,2277.899902,2277.899902,0
2011-08-11,2270.500000,2288.399902,2261.399902,2264.699951,2264.699951,0
2011-08-12,2270.899902,2289.449951,2248.050049,2251.149902,2251.149902,0
2011-08-16,2262.050049,2270.050049,2190.800049,2197.350098,2197.350098,0
2011-08-17,2199.550049,2206.199951,2161.050049,2174.300049,2174.300049,0
2011-08-18,2180.899902,2188.050049,2101.449951,2110.350098,2110.350098,0
2011-08-19,2087.949951,2100.500000,2058.850098,2094.550049,2094.550049,0
2011-08-22,2095.100098,2141.149902,2080.350098,2134.000000,2134.000000,0
2011-08-23,2143.149902,2169.149902,2131.899902,2160.899902,2160.899902,0
2011-08-24,2165.000000,2194.399902,2143.000000,2153.850098,2153.850098,0
2011-08-25,2158.649902,2164.800049,2113.550049,2119.600098,2119.600098,0
2011-08-26,2116.350098,2121.149902,2061.149902,2066.850098,2066.850098,0
2011-08-29,2086.750000,2129.699951,2086.649902,2123.300049,2123.300049,0
2011-08-30,2127.100098,2157.100098,2122.949951,2151.899902,2151.899902,0
2011-09-02,2158.300049,2193.449951,2156.100098,2187.500000,2187.500000,0
2011-09-05,2180.100098,2202.699951,2164.050049,2200.750000,2200.750000,0
2011-09-06,2196.500000,2209.000000,2173.899902,2206.949951,2206.949951,0
2011-09-07,2213.199951,2249.699951,2213.199951,2240.600098,2240.600098,0
2011-09-08,2245.699951,2260.199951,2236.600098,2251.850098,2251.850098,0
2011-09-09,2254.350098,2262.600098,2208.500000,2211.550049,2211.550049,0
2011-09-12,2188.850098,2188.850098,2141.149902,2149.100098,2149.100098,0
2011-09-13,2158.350098,2190.399902,2139.500000,2149.000000,2149.000000,0
2011-09-14,2153.899902,2173.699951,2139.500000,2167.449951,2167.449951,0
2011-09-15,2173.899902,2199.649902,2171.250000,2197.850098,2197.850098,0
2011-09-16,2205.899902,2212.949951,2188.850098,2195.100098,2195.100098,0
2011-09-19,2184.300049,2202.949951,2184.300049,2192.850098,2192.850098,0
2011-09-20,2181.199951,2222.699951,2181.199951,2221.449951,2221.449951,0
2011-09-21,2228.500000,2253.199951,2228.500000,2250.350098,2250.350098,0
2011-09-22,2219.000000,2219.000000,2153.050049,2158.899902,2158.899902,0
2011-09-23,2146.899902,2172.949951,2115.500000,2145.899902,2145.899902,0
2011-09-26,2149.350098,2154.449951,2079.100098,2104.750000,2104.750000,0
2011-09-27,2119.649902,2141.000000,2119.649902,2133.500000,2133.500000,0
2011-09-28,2138.899902,2141.800049,2101.600098,2106.800049,2106.800049,0
2011-09-29,2102.949951,2121.000000,2080.500000,2115.149902,2115.149902,0
2011-09-30,2109.949951,2133.500000,2095.600098,2102.399902,2102.399902,0
2011-10-03,2098.350098,2098.350098,2040.400024,2043.449951,2043.449951,0
2011-10-04,2037.349976,2062.750000,2006.400024,2009.599976,2009.599976,0
2011-10-05,2016.800049,2028.449951,1992.650024,1995.050049,1995.050049,0
2011-10-07,2013.199951,2049.199951,2013.099976,2022.599976,2022.599976,0
2011-10-10,2029.650024,2058.199951,2023.400024,2056.100098,2056.100098,0
2011-10-11,2061.350098,2089.050049,2048.800049,2060.350098,2060.350098,0
2011-10-12,2062.149902,2109.649902,2062.149902,2106.449951,2106.449951,0
2011-10-13,2112.399902,2130.500000,2098.750000,2102.600098,2102.600098,0
2011-10-14,2099.100098,2114.600098,2091.899902,2111.850098,2111.850098,0
2011-10-17,2115.899902,2123.649902,2099.899902,2105.699951,2105.699951,0
2011-10-18,2098.699951,2098.699951,2066.149902,2074.199951,2074.199951,0
2011-10-19,2084.449951,2107.699951,2084.449951,2105.949951,2105.949951,0
2011-10-20,2101.850098,2101.850098,2067.750000,2079.850098,2079.850098,0
2011-10-21,2082.350098,2093.050049,2060.250000,2064.250000,2064.250000,0
2011-10-24,2063.750000,2095.250000,2054.649902,2057.550049,2057.550049,0
2011-10-25,2054.250000,2070.899902,2037.400024,2063.149902,2063.149902,0
2011-10-28,2108.050049,2155.449951,2108.050049,2148.750000,2148.750000,0
2011-10-31,2155.449951,2170.899902,2142.149902,2159.750000,2159.750000,0
2011-11-01,2147.699951,2165.800049,2120.149902,2129.350098,2129.350098,0
2011-11-02,2123.850098,2145.500000,2113.199951,2130.300049,2130.300049,0
2011-11-03,2129.500000,2141.449951,2114.149902,2136.149902,2136.149902,0
2011-11-04,2151.350098,2172.399902,2148.449951,2161.100098,2161.100098,0
2011-11-08,2166.050049,2174.899902,2154.649902,2164.899902,2164.899902,0
2011-11-09,2174.800049,2178.199951,2126.149902,2130.000000,2130.000000,0
2011-11-11,2132.100098,2132.100098,2088.600098,2096.399902,2096.399902,0
2011-11-14,2110.300049,2122.100098,2055.899902,2059.100098,2059.100098,0
2011-11-15,2058.949951,2058.949951,1991.000000,1994.250000,1994.250000,0
2011-11-16,1993.750000,1996.599976,1963.750000,1979.000000,1979.000000,0
2011-11-17,1979.800049,1987.500000,1939.400024,1944.500000,1944.500000,0
2011-11-18,1939.449951,1939.449951,1905.550049,1926.949951,1926.949951,0
2011-11-21,1918.800049,1918.800049,1884.250000,1890.150024,1890.150024,0
2011-11-22,1892.599976,1908.449951,1879.099976,1893.650024,1893.650024,0
2011-11-23,1886.099976,1886.099976,1853.949951,1862.000000,1862.000000,0
2011-11-24,null,null,null,null,null,null
2011-11-25,1890.250000,1916.300049,1879.849976,1892.000000,1892.000000,0
2011-11-28,1908.500000,1953.050049,1908.500000,1946.650024,1946.650024,0
2011-11-29,1946.699951,1962.650024,1916.400024,1922.400024,1922.400024,0
2011-11-30,1921.099976,1921.699951,1893.250000,1916.599976,1916.599976,0
2011-12-01,1937.800049,1973.400024,1930.250000,1945.500000,1945.500000,0
2011-12-02,1947.900024,1981.050049,1936.550049,1977.849976,1977.849976,0
2011-12-05,1975.550049,1986.400024,1968.599976,1975.849976,1975.849976,0
2011-12-07,1978.099976,2001.849976,1973.500000,1978.449951,1978.449951,0
2011-12-08,1976.250000,1976.250000,1928.650024,1934.500000,1934.500000,0
2011-12-09,1920.800049,1932.099976,1901.900024,1919.000000,1919.000000,0
2011-12-12,1929.300049,1932.949951,1861.050049,1869.250000,1869.250000,0
2011-12-13,1857.000000,1876.699951,1848.449951,1867.849976,1867.849976,0
2011-12-14,1866.949951,1885.699951,1844.900024,1849.050049,1849.050049,0
2011-12-15,1839.750000,1845.000000,1810.699951,1841.449951,1841.449951,0
2011-12-16,1847.900024,1866.500000,1790.900024,1797.699951,1797.699951,0
2011-12-19,1794.349976,1794.349976,1753.699951,1772.650024,1772.650024,0
2011-12-20,1772.949951,1781.599976,1722.449951,1727.400024,1727.400024,0
2011-12-21,1749.449951,1765.849976,1733.550049,1759.349976,1759.349976,0
2011-12-22,1754.949951,1798.500000,1741.800049,1796.000000,1796.000000,0
2011-12-23,1803.500000,1813.599976,1778.099976,1785.000000,1785.000000,0
2011-12-26,null,null,null,null,null,null
2011-12-27,1802.150024,1813.849976,1776.449951,1783.500000,1783.500000,0
2011-12-28,1784.150024,1784.150024,1754.500000,1766.849976,1766.849976,0
2011-12-29,1760.949951,1768.699951,1749.300049,1752.349976,1752.349976,0
2011-12-30,1758.000000,1770.800049,1739.300049,1753.400024,1753.400024,0
2012-01-02,null,null,null,null,null,null
2012-01-03,1772.750000,1838.099976,1772.750000,1834.199951,1834.199951,0
2012-01-04,1830.599976,1844.699951,1823.300049,1829.500000,1829.500000,0
2012-01-05,1830.449951,1841.750000,1817.000000,1824.800049,1824.800049,0
2012-01-06,1822.000000,1832.250000,1795.949951,1820.800049,1820.800049,0
2012-01-07,null,null,null,null,null,null
2012-01-09,1830.500000,1854.849976,1812.349976,1851.400024,1851.400024,0
2012-01-10,1859.099976,1920.599976,1859.099976,1915.900024,1915.900024,0
2012-01-11,1924.849976,1942.699951,1916.300049,1936.949951,1936.949951,0
2012-01-12,1935.300049,1957.650024,1926.199951,1947.349976,1947.349976,0
2012-01-13,1952.550049,1985.300049,1951.949951,1965.500000,1965.500000,0
2012-01-16,1956.150024,1968.800049,1939.750000,1966.000000,1966.000000,0
2012-01-17,1970.099976,2011.050049,1970.099976,1998.900024,1998.900024,0
2012-01-18,1999.199951,2007.550049,1965.150024,1970.599976,1970.599976,0
2012-01-19,1986.650024,2011.250000,1986.650024,2006.800049,2006.800049,0
2012-01-20,2011.150024,2033.449951,2001.949951,2022.300049,2022.300049,0
2012-01-23,2023.550049,2049.199951,2020.650024,2024.800049,2024.800049,0
2012-01-24,2029.300049,2067.199951,2023.300049,2061.649902,2061.649902,0
2012-01-25,2074.449951,2100.300049,2072.949951,2096.850098,2096.850098,0
2012-01-27,2099.449951,2117.449951,2093.199951,2110.800049,2110.800049,0
2012-01-30,2109.600098,2111.850098,2049.399902,2056.449951,2056.449951,0
2012-01-31,2071.750000,2115.050049,2068.750000,2109.649902,2109.649902,0
2012-02-01,2107.500000,2144.750000,2102.449951,2140.000000,2140.000000,0
2012-02-02,2147.750000,2168.500000,2119.649902,2146.250000,2146.250000,0
2012-02-03,2149.500000,2184.250000,2139.699951,2180.850098,2180.850098,0
2012-02-06,2201.300049,2249.100098,2201.300049,2225.850098,2225.850098,0
2012-02-07,2229.100098,2242.899902,2185.500000,2190.949951,2190.949951,0
2012-02-08,2198.550049,2234.449951,2198.550049,2226.649902,2226.649902,0
2012-02-09,2229.949951,2273.550049,2221.949951,2269.550049,2269.550049,0
2012-02-10,2274.600098,2297.649902,2235.500000,2256.399902,2256.399902,0
